Dados gravados: 2025-06-17 15:35:41.121568 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:44.714476 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:44.714476 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:44.714476 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:44.739295 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:44.747691 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:44.751561 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:44.751561 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:44.773778 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:44.773778 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:44.782886 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:44.787887 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:44.821515 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:44.825405 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:44.826478 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:44.882061 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:44.923818 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:44.923818 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:44.973694 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:44.973694 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:44.984020 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.015629 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.025265 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.026137 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.062078 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.120940 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.124606 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.126627 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.138040 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.197477 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.197477 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.214452 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.214452 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.214452 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.214452 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.225371 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.226410 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.227629 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.229006 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.249013 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.249692 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.254601 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.257633 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.276672 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.276672 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.281645 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.283895 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.305075 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.314910 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.321660 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.326222 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.328310 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.383440 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.407289 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.408376 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.410706 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.422531 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.422531 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.524710 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.524710 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.542879 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.573686 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.626234 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.627221 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.632520 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.637553 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.639698 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.640730 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.641740 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.646682 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.657686 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.662709 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.669769 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.674341 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.682858 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.701161 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.701161 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.708950 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.722098 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.724639 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.725661 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.727038 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.727579 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.731582 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.733596 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.733596 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.733596 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.748283 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.748283 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.756104 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.758106 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.771364 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.775066 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.779450 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.784193 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.785199 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.806912 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.807342 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.821898 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.825762 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.826316 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.843368 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.919535 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.919535 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.933700 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.953984 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:45.974887 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.025749 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.027647 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.120582 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.120582 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.219010 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.219010 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.219010 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.245943 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.245943 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.256459 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.258484 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.279303 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.279303 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.284214 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.286207 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.287492 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.321078 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.321078 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.321078 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.321078 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.321078 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.321078 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.321078 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.329113 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.329113 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.425377 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.428260 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.430299 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.432032 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.434575 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.436668 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.438661 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.440660 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.442660 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.444659 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.445656 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.446373 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.446373 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.483234 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.499439 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.525535 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.525940 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.593695 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.594967 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.625607 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.627866 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.640169 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.661157 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.662515 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.662515 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.662515 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.662515 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.669550 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.670571 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.672263 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.674289 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.675287 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.680683 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.684426 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.685444 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.705231 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.709224 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.711210 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.718663 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.721666 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.723307 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.723307 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.723307 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.728512 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.729509 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.730516 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.731513 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.732887 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.734555 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.735575 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.736590 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.737599 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.738591 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.742917 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.755716 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.764258 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.764258 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.764258 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.764258 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.780221 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.781242 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.785656 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.786666 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.821947 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.821947 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.822951 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.822951 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.823949 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.824946 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.836576 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.914891 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.921950 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.923017 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.923017 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.926354 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.961416 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.962954 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.964991 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.964991 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.964991 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.964991 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.971386 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.973465 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.975481 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.976482 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.978495 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.980492 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.981502 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.983489 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.985438 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.987471 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.989464 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.991462 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.993661 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.997231 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:35:46.998987 | Bid: 103988.17000000 | Ask: 103988.18000000
